uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:256,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,256,EN,,stag night,stag night,although it is traditionally the best man ' s responsibility to organise the stag night it is ultimately the groom ' s decision as to where he wants to spend it and whom he wants to invite .,stag night,unknown,although it is traditionally the best man ' s responsibility to organise the stag it is ultimately the groom ' s decision as to where he wants to spend it and whom he wants to invite .,stag night,although it is traditionally the best man ' s responsibility to organise the stag it is ultimately the groom ' s decision as to where he wants to spend it and whom he wants to invite .,stag night,True,although it is traditionally the best man ' s responsibility to organise the deer night it is ultimately the groom ' s decision as to where he wants to spend it and whom he wants to invite .,"[""although it is traditionally the best man ' s responsibility to organise the deer night it is ultimately the groom ' s decision as to where he wants to spend it and whom he wants to invite .""]",although it is traditionally the best man ' s responsibility to organise the deer night it is ultimately the groom ' s decision as to where he wants to spend it and whom he wants to invite .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:stag night,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:257,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,257,EN,,street girl,street girl,"they can get married , become street girls , or work as house girls .",street girl,unknown,"they can get married , become street , or work as house girls .",street girls,"they can get married , become street , or work as house girls .",street girls,True,"they can get married , become avenue girls , or work as house girls .","[""they can get married"", ""become avenue girls"", ""or work as house girls .""]",they can get married,3,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:street girl,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:259,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,259,EN,,sugar daddy,sugar daddy,it is only polite that she doesn ' t start treating me like some sort of sugar daddy .,sugar daddy,unknown,it is only polite that she doesn ' t start treating me like some sort of sugar .,sugar daddy,it is only polite that she doesn ' t start treating me like some sort of sugar .,sugar daddy,True,it is only polite that she doesn ' t start treating me like some sort of carbohydrate daddy .,"[""it is only polite that she doesn ' t start treating me like some sort of carbohydrate daddy .""]",it is only polite that she doesn ' t start treating me like some sort of carbohydrate daddy .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:sugar daddy,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:260,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,260,EN,,swan song,swan song,"debt of gratitude to paddy . his impending move to wales may make this his swan song , but many of us hope not . the following major event was the register",swan song,unknown,"debt of gratitude to paddy . his impending move to wales may make this his swan , but many of us hope not . the following major event was the register",swan song,"debt of gratitude to paddy . his impending move to wales may make this his swan , but many of us hope not . the following major event was the register",swan song,True,"debt of gratitude to paddy . his impending move to wales may make this his cygnet song , but many of us hope not . the following major event was the register","[""debt of gratitude to paddy . his impending move to wales may make this his cygnet song"", ""but many of us hope not . the following major event was the register""]",debt of gratitude to paddy . his impending move to wales may make this his cygnet song,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:swan song,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:261,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,261,EN,,swimming pool,swimming pool,"an english style pub ) and more formal dining . there is a library , swimming pool , squash courts , a gym and various other athletic facilities . business / casual",swimming pool,unknown,"an english style pub ) and more formal dining . there is a library , swimming , squash courts , a gym and various other athletic facilities . business / casual",swimming pool,"an english style pub ) and more formal dining . there is a library , swimming , squash courts , a gym and various other athletic facilities . business / casual",swimming pool,True,"an english style pub ) and more formal dining . there is a library , floating pool , squash courts , a gym and various other athletic facilities . business / casual","[""an english style pub ) and more formal dining . there is a library"", ""floating pool"", ""squash courts"", ""a gym and various other athletic facilities . business"", ""casual""]",an english style pub ) and more formal dining . there is a library,5,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:swimming pool,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:263,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,263,EN,,tennis elbow,tennis elbow,"for severe tennis elbow that has failed to heal , your doctor might suggest an mri scan .",tennis elbow,unknown,"for severe tennis that has failed to heal , your doctor might suggest an mri scan .",tennis elbow,"for severe tennis that has failed to heal , your doctor might suggest an mri scan .",tennis elbow,True,"for severe squash elbow that has failed to heal , your doctor might suggest an mri scan .","[""for severe squash elbow that has failed to heal"", ""your doctor might suggest an mri scan .""]",for severe squash elbow that has failed to heal,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:tennis elbow,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:264,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,264,EN,,think tank,think tank,", design and environmental initiatives . the group is intended to act as a think tank ' and offer expertise to the development community and statutory regeneration agencies . general comments",think tank,unknown,", design and environmental initiatives . the group is intended to act as a think ' and offer expertise to the development community and statutory regeneration agencies . general comments",think tank,", design and environmental initiatives . the group is intended to act as a think ' and offer expertise to the development community and statutory regeneration agencies . general comments",think tank,True,", design and environmental initiatives . the group is intended to act as a judge tank ' and offer expertise to the development community and statutory regeneration agencies . general comments","[""design and environmental initiatives . the group is intended to act as a judge tank ' and offer expertise to the development community and statutory regeneration agencies . general comments""]",design and environmental initiatives . the group is intended to act as a judge tank ' and offer expertise to the development community and statutory regeneration agencies . general comments,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:think tank,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:265,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,265,EN,,time difference,time difference,the time difference with the netherlands was five hours .,time difference,unknown,the time with the netherlands was five hours .,time difference,the time with the netherlands was five hours .,time difference,True,the date difference with the netherlands was five hours .,"[""the date difference with the netherlands was five hours .""]",the date difference with the netherlands was five hours .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:time difference,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:266,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,266,EN,,top dog,top dog,he is a top dog in construction circles in hong kong .,top dog,unknown,he is a top in construction circles in hong kong .,top dog,he is a top in construction circles in hong kong .,top dog,True,he is a best dog in construction circles in hong kong .,"[""he is a best dog in construction circles in hong kong .""]",he is a best dog in construction circles in hong kong .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:top dog,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:268,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,268,EN,,traffic jam,traffic jam,but then picture him trying to drive through the traffic jam on sunday morning in downtown austin .,traffic jam,unknown,but then picture him trying to drive through the traffic on sunday morning in downtown austin .,traffic jam,but then picture him trying to drive through the traffic on sunday morning in downtown austin .,traffic jam,True,but then picture him trying to drive through the influx jam on sunday morning in downtown austin .,"[""but then picture him trying to drive through the influx jam on sunday morning in downtown austin .""]",but then picture him trying to drive through the influx jam on sunday morning in downtown austin .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:traffic jam,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:270,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,270,EN,,video game,video game,"containing webguides , bibliography and essays paperrad artist collective paper rad gobbles up tv , video games , and advertising imagery spewing it all back out into their exuberantly neo - primitivist cartoons ,",video game,unknown,"containing webguides , bibliography and essays paperrad artist collective paper rad gobbles up tv , video , and advertising imagery spewing it all back out into their exuberantly neo - primitivist cartoons ,",video games,"containing webguides , bibliography and essays paperrad artist collective paper rad gobbles up tv , video , and advertising imagery spewing it all back out into their exuberantly neo - primitivist cartoons ,",video games,True,"containing webguides , bibliography and essays paperrad artist collective paper rad gobbles up tv , visual games , and advertising imagery spewing it all back out into their exuberantly neo - primitivist cartoons ,","[""containing webguides"", ""bibliography and essays paperrad artist collective paper rad gobbles up tv"", ""visual games"", ""and advertising imagery spewing it all back out into their exuberantly neo - primitivist cartoons""]",containing webguides,4,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:video game,,train
